Index,audio,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,Instructions.started,resp_start.started,Instruction.stopped,resp_start.keys,trial.started,cross.started,audio.started,trial.stopped,Responses.started,respp.started,key_resp.started,Responses.stopped,key_resp.keys,key_resp.rt,key_resp.duration,response1,response2,response3,participant,session,date,expName,psychopyVersion,frameRate,expStart,
10,block1_trial10_attendright_leadtarget.wav,0,9,9,9,84.33972860011272,,,,,,,84.33980620000511,84.35608030017465,2.0171990001108497,90.21083260001615,90.21084300009534,90.22798620001413,90.22798620001413,91.24550970015116,"['1', '2', '2']","[0.6005031000822783, 0.8327405001036823]","[0.10402949992567301, 0.07150419987738132]",1,2,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
11,block1_trial11_attendright_leadmasker.wav,0,10,10,10,93.2633432999719,,,,,,,93.26342019997537,93.2803243000526,2.018162599997595,99.13457500003278,99.13458580011502,99.1509583001025,99.1509583001025,100.2361706001684,"['1', '2', '2']","[0.58181960019283, 0.8852056001778692]","[0.10441819997504354, 0.09668829990550876]",1,2,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
12,block1_trial12_attendleft_leadtarget.wav,0,11,11,11,102.25395860010758,,,,,,,102.25403190008365,102.27071409998462,2.0178680000826716,108.09182750014588,108.09183709998615,108.1085475999862,108.1085475999862,109.24323550006375,"['1', '3', '2']","[0.6956890998408198, 0.9127321999985725]","[0.12795150000602007, 0.11074319994077086]",1,3,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
13,block1_trial13_attendright_leadmasker.wav,0,12,12,12,111.26124400016852,,,,,,,111.26131780003197,111.27766970009543,2.0186578000430018,117.09906399995089,117.09907390014268,117.11553810001351,117.11553810001351,118.03377140010707,"['3', '3', '3']","[0.5130606000311673, 0.7291192999109626]","[0.11221099994145334, 0.07979840016923845]",3,3,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
14,block1_trial14_attendright_leadtarget.wav,0,13,13,13,120.05175570002757,,,,,,,120.05183310015127,120.06845859996974,2.0165997000876814,125.92294159997255,125.92295200005174,125.93945930013433,125.93945930013433,126.79076690017246,"['2', '3', '3']","[0.4006107000168413, 0.6569482998456806]","[0.1370154998730868, 0.08987870020791888]",2,3,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
15,block1_trial15_attendleft_leadmasker.wav,0,14,14,14,128.80870210006833,,,,,,,128.80877600004897,128.82549940003082,2.017978699877858,134.6460967999883,134.64610680006444,134.6628372000996,134.6628372000996,135.76463820016943,"['3', '2', '1']","[0.6932719999458641, 0.9096929999068379]","[0.12204229994677007, 0.11257739993743598]",3,2,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
16,block1_trial16_attendleft_leadmasker.wav,0,15,15,15,137.7827364001423,,,,,,,137.78281340003014,137.7990533001721,2.017802500165999,143.62042040005326,143.62043050001375,143.63749790005386,143.63749790005386,144.72176089999266,"['2', '1', '1']","[0.6089258000720292, 0.9266931000165641]","[0.12631049985066056, 0.056521099992096424]",2,1,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
17,block1_trial17_attendleft_leadtarget.wav,0,16,16,16,146.73979270015843,,,,,,,146.73986810003407,146.75624920008704,2.0180667999666184,152.57759890006855,152.57760800002143,152.5937539001461,152.5937539001461,153.57892030011863,"['3', '2', '2']","[0.5394673000555485, 0.8263127999380231]","[0.1193485998082906, 0.07285260013304651]",3,2,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
18,block1_trial18_attendleft_leadtarget.wav,0,17,17,17,155.59724609996192,,,,,,,155.59732130006887,155.61386310006492,2.0174524998292327,161.45139400009066,161.45140420016833,161.46878750016913,161.46878750016913,162.7696811000351,"['2', '2', '1']","[0.8952107999939471, 1.0886464000213891]","[0.11248630005866289, 0.1265841000713408]",2,2,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
19,block1_trial19_attendright_leadtarget.wav,0,18,18,18,164.78748030005954,,,,,,,164.78755760006607,164.80460490006953,2.01733580022119,170.64209890016355,170.64210970001295,170.65871560014784,170.65871560014784,172.24422770016827,"['1', '2', '3']","[1.145904399920255, 1.3462814998347312, 1.4975230998825282]","[0.1515661000739783, 0.1592782000079751, 0.0801880001090467]",1,2,3,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
20,block1_trial20_attendright_leadtarget.wav,0,19,19,19,174.26166089996696,,,,,,,174.26173799997196,174.27839089999907,2.0180683000944555,180.11634830012918,180.11635809997097,180.13286849996075,180.13286849996075,181.08432280016132,"['2', '3', '1']","[0.6154984999448061, 0.7833582998719066]","[0.11222560005262494, 0.10441699996590614]",2,3,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
21,block1_trial21_attendright_leadtarget.wav,0,20,20,20,183.10214820015244,,,,,,,183.1022246000357,183.1189101000782,2.016388100106269,188.9403310001362,188.94034139998257,188.95734600001015,188.95734600001015,189.74139250000007,"['2', '2', '1']","[0.3985373000614345, 0.5588136001024395]","[0.08147160010412335, 0.10396369989030063]",2,2,1,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
22,block1_trial22_attendright_leadmasker.wav,0,21,21,21,191.75898730009794,,,,,,,191.75906149996445,191.77634480013512,2.0178317001555115,197.63072450016625,197.6307349000126,197.64727720012888,197.64727720012888,198.89851880003698,"['3', '2', '2']","[0.853245000122115, 1.0942804999649525]","[0.14467229996807873, 0.08001770009286702]",3,2,2,719,001,2024-10-31_12h47.46.785,Trial_mult,2023.2.1,60.00938539962185,2024-10-31 12h47.57.659379 -0400,
