3.4592 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
574.7997 	EXP 	respp: autoDraw = False
574.8165 	EXP 	cross: autoDraw = True
580.6713 	EXP 	cross: autoDraw = False
580.6713 	EXP 	respp: autoDraw = True
583.8575 	EXP 	New trial (rep=0, index=61): OrderedDict([('Index', 62), ('audio', 'block2_trial22_attendleft_leadtarget.wav')])
583.8741 	EXP 	respp: autoDraw = False
583.8903 	EXP 	cross: autoDraw = True
589.7287 	EXP 	cross: autoDraw = False
589.7287 	EXP 	respp: autoDraw = True
592.6988 	EXP 	New trial (rep=0, index=62): OrderedDict([('Index', 63), ('audio', 'block2_trial23_attendleft_leadtarget.wav')])
592.7147 	EXP 	respp: autoDraw = False
592.7313 	EXP 	cross: autoDraw = True
598.6023 	EXP 	cross: autoDraw = False
598.6023 	EXP 	respp: autoDraw = True
601.7554 	EXP 	New trial (rep=0, index=63): OrderedDict([('Index', 64), ('audio', 'block2_trial24_attendleft_leadtarget.wav')])
601.7715 	EXP 	respp: autoDraw = False
601.7881 	EXP 	cross: autoDraw = True
607.6595 	EXP 	cross: autoDraw = False
607.6595 	EXP 	respp: autoDraw = True
610.7132 	EXP 	New trial (rep=0, index=64): OrderedDict([('Index', 65), ('audio', 'block2_trial25_attendright_leadmasker.wav')])
610.7290 	EXP 	respp: autoDraw = False
610.7454 	EXP 	cross: autoDraw = True
616.6169 	EXP 	cross: autoDraw = False
616.6169 	EXP 	respp: autoDraw = True
620.0368 	EXP 	New trial (rep=0, index=65): OrderedDict([('Index', 66), ('audio', 'block2_trial26_attendright_leadmasker.wav')])
620.0531 	EXP 	respp: autoDraw = False
620.0701 	EXP 	cross: autoDraw = True
625.9077 	EXP 	cross: autoDraw = False
625.9077 	EXP 	respp: autoDraw = True
629.3276 	EXP 	New trial (rep=0, index=66): OrderedDict([('Index', 67), ('audio', 'block2_trial27_attendright_leadtarget.wav')])
629.3439 	EXP 	respp: autoDraw = False
629.3610 	EXP 	cross: autoDraw = True
635.2312 	EXP 	cross: autoDraw = False
635.2312 	EXP 	respp: autoDraw = True
638.5520 	EXP 	New trial (rep=0, index=67): OrderedDict([('Index', 68), ('audio', 'block2_trial28_attendleft_leadmasker.wav')])
638.5678 	EXP 	respp: autoDraw = False
638.5846 	EXP 	cross: autoDraw = True
644.4387 	EXP 	cross: autoDraw = False
644.4387 	EXP 	respp: autoDraw = True
648.0439 	EXP 	New trial (rep=0, index=68): OrderedDict([('Index', 69), ('audio', 'block2_trial29_attendright_leadtarget.wav')])
648.0588 	EXP 	respp: autoDraw = False
648.0758 	EXP 	cross: autoDraw = True
